word_probability.txt:
0.11492820618769692 0.11381772635710966 0.1514465291049016 0.3082211016992924 0.31158643665099944
should 0.0007265651938328161 0.0007576133936112077 0.0007512352040374077 0.00033837747998347923 0.0004974291286617678
debt 0.00040638392197428697 3.725967509563317e-05 0.0007897600862957362 0.0004976139411521753 0.0007190559681645358
japanes 0.0003201812718585291 0.00024839783397088776 0.0016950948193664582 0.0005871844505595669 0.00010342585843462501
reduc 0.00046795724348554257 0.0009190719856922848 0.0006163981161332575 0.0003085206435143487 0.0006008549870963929
higher 0.0007758238510418206 0.0006085746932286751 0.0003563551608895395 0.00019406943704934837 0.0008323319083548393
polici 0.0005295305649967982 0.000670674151721397 0.002012925097997669 0.00015426032175717435 9.850081755678572e-05
use 0.0006896212009260628 0.0009687515524864623 0.0005297171310520183 0.0005523514746789146 0.00027580228915900003
accord 0.0007758238510418206 0.000732773610214119 0.0014446830846873225 0.0003085206435143487 0.00010835089931246429
agricultur 9.851731441800897e-05 0.004098564260519648 1.9262441129164297e-05 3.483297588065227e-05 3.4475286144875004e-05
annual 0.0004925865720900449 0.00043469620944905363 0.000192624411291643 0.00045282868644847956 0.0008077067039656429
both 0.0005418452292990493 0.0003104972924636097 0.00036598638145412166 0.0005523514746789146 0.0006501053958747857
remain 0.0005787892222058027 0.000447116101147598 0.0007801288657311541 0.0005274707776213058 0.0003940032702271429
did 0.0008127678439485739 0.000447116101147598 0.0007897600862957362 0.0005324469170328276 0.0002807273300368393
energi 0.0026599674892862422 3.725967509563317e-05 1.9262441129164297e-05 0.00029359222527978345 0.00032997773881523215
bill 0.00012314664302251122 0.0012916687366486164 0.002012925097997669 9.454664881891331e-05 2.462520438919643e-05
bpd 0.00417467119846313 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 9.850081755678572e-06
addit 0.0003817545933697847 0.0006085746932286751 0.0002504117346791359 0.0006468981234978279 0.0005368294556844822
p 3.694399290675336e-05 1.2419891698544389e-05 1.9262441129164297e-05 0.0004926378017406536 0.0011770847698035893
jan 4.9258657209004484e-05 2.4839783397088777e-05 3.8524882258328595e-05 0.00010449892764195682 0.0015415377947636966
investor 0.0001724053002315157 3.725967509563317e-05 0.000452667366535361 0.001229106434645873 0.00015760130809085716
econom 0.0006280478794148071 0.00047195588454468677 0.0019262441129164298 0.00016421260058021786 0.00010342585843462501
base 0.00045564257918329147 0.0004098564260519648 0.0006067668955686754 0.0007016356570245672 0.00033982782057091076
program 0.0003448106004630314 0.00274479606537831 0.0001155746467749858 0.00020899785528391364 0.00019207659423573216
onli 0.0007388798581350672 0.0009066520939937404 0.0007512352040374077 0.0004080434317447838 0.00023640196213628572
fiscal 0.00022166395744052016 0.00026081772566943214 0.00036598638145412166 0.00011942734587652208 0.0011672346880479108
opec 0.004088468548347372 1.2419891698544389e-05 1.9262441129164297e-05 4.976139411521753e-06 4.925040877839286e-06
st 6.157332151125561e-05 0.00014903870038253267 1.9262441129164297e-05 0.0001492841823456526 0.0014184117728177144
eight 0.00025860795034727353 0.00024839783397088776 0.0003274614991957931 0.0002637353888106529 0.0010194834617127321
part 0.00040638392197428697 0.0005588951264344975 0.0002985678375020466 0.000845943699958698 0.00027087724828116076
canadian 0.0006403625437170583 0.0007824531770082965 0.0002696741758083002 0.0005822083111480451 0.0003546029432044286
west 0.0006157332151125561 0.0003104972924636097 0.0014061582024289937 0.00034335361939500096 0.00020685171686925003
talk 0.0003201812718585291 0.0005588951264344975 0.0005875044544395112 0.0008957050940739155 9.850081755678572e-05
associ 0.0003201812718585291 0.0007824531770082965 0.00021188685242080728 0.0006867072387900019 0.0004087783928606607
sold 0.0001724053002315157 0.0005837349098315863 0.0002889366169374645 0.0009355142093660896 0.00025610212564764287
well 0.0014038717304566278 0.00026081772566943214 0.000385248822583286 0.00034335361939500096 0.0004235535154941786
transact 0.00011083197872026008 9.935913358835511e-05 0.0004719298076645253 0.0012241302952343512 8.865073580110715e-05
provid 0.0002955519432540269 0.0004967956679417755 0.0007030791012144969 0.0007414447723167412 0.00020685171686925003
minist 0.001736367666617408 0.0004098564260519648 0.0011846401294436043 0.00013435576411108735 9.850081755678572e-06
canada 0.0006403625437170583 0.0005340553430374087 0.0006067668955686754 0.00043790026821391426 0.0003841531884714643
charg 0.00014777597162701344 4.9679566794177554e-05 2.889366169374645e-05 0.00018909329763782662 0.0013100608735052502
account 0.00023397862174277128 0.0002111381588752546 0.0007416039834728255 0.0001791410188147831 0.0008569571127440358
figur 0.0005172159006945471 0.0010184311192806398 0.00042377370484161455 4.976139411521753e-05 0.0006993558046531786
effect 0.0007635091867395694 0.00038501664265487605 0.0006067668955686754 0.00023885469175304416 0.0005713047418293572
u.k 0.00022166395744052016 0.000447116101147598 0.0016950948193664582 0.0002736876676336964 0.00016745138984653572
each 0.00022166395744052016 0.00024839783397088776 0.00018299319072706083 0.0010051801611273942 0.00029057741179251787
hi 0.0005418452292990493 0.00038501664265487605 0.000577873233874929 0.000746420911728263 0.00015267626721301788
out 0.0007758238510418206 0.0006458343683243082 0.0008571786302478113 0.000383162734687175 0.00016745138984653572
help 0.0009112851583665829 0.00043469620944905363 0.001290583555654008 0.00014430804293413083 0.00020192667599141072
comment 0.00016009063592926456 0.00043469620944905363 0.0008860722919415577 0.0007165640752591324 0.0001428261854573393
amount 0.0002955519432540269 0.0005216354513388643 0.0006260293366978397 0.00047273324409456653 0.00041862847461633933
such 0.0006649918723215606 0.00047195588454468677 0.0009534908358936328 0.000383162734687175 0.00020192667599141072
seven 0.00016009063592926456 0.000447116101147598 0.00018299319072706083 0.0002040217158723919 0.0009505328894229822
need 0.0008127678439485739 0.0007451935019126633 0.0009245971741998864 0.0002637353888106529 0.00012805106282382143
improv 0.00035712526476528247 0.0004098564260519648 0.0003370927197603752 0.00016918873999173962 0.0008372569492326787
right 0.0003324959361607803 8.693924188981071e-05 0.0001348370879041501 0.0009554187670121766 0.00029057741179251787
seek 0.00016009063592926456 0.0002111381588752546 0.0001733619701624787 0.0010947506705347857 0.00014775122633517857
takeov 6.157332151125561e-05 1.2419891698544389e-05 9.631220564582149e-06 0.0013286292228763081 0.00011820098106814286
next 0.0005787892222058027 0.0007824531770082965 0.0007030791012144969 0.0002637353888106529 0.00030042749354819643
plc 9.851731441800897e-05 1.2419891698544389e-05 9.631220564582149e-06 0.0008708243970163068 0.0005516045783180001
like 0.0005418452292990493 0.0006955139351184857 0.0008475474096832291 0.00029359222527978345 0.00024132700301412503
possibl 0.00040638392197428697 0.0005092155596403199 0.000385248822583286 0.0006717788205554367 0.00023147692125844645
forecast 0.0003694399290675336 0.0006955139351184857 0.0010594342621040365 4.4785254703695776e-05 0.00044817871988337506
bought 9.851731441800897e-05 0.0004222763177505092 0.0007608664246019898 0.0007812538876089153 8.865073580110715e-05
decemb 0.0007511945224373184 0.0003601768592577873 0.00024078051411455373 0.00028363994645673994 0.0006057800279742322
union 0.0003694399290675336 0.0014903870038253267 0.0002504117346791359 0.00045282868644847956 0.0001329761037016607
yesterday 0.0005787892222058027 0.0004098564260519648 0.000837916189118647 0.0005025900805636971 0.00012312602194598215
soviet 0.00024629328604502243 0.0032415917333200855 2.889366169374645e-05 2.985683646913052e-05 4.925040877839286e-06
area 0.0006773065366238116 0.0017760445128918475 4.815610282291075e-05 0.00020899785528391364 0.00022655188038060717
ask 0.0006034185508103049 0.0006209945849272194 0.0007608664246019898 0.0003931150135102185 0.00016252634896869644
plant 0.00030786660755627803 0.0017636246211933033 9.631220564582149e-06 0.00033837747998347923 0.00026102716652548214
dure 0.0005911038865080538 0.000832132743802474 0.0004622985870999432 0.00019904557646087013 0.00041862847461633933
petroleum 0.0021796955814984485 1.2419891698544389e-05 1.9262441129164297e-05 0.00024880697057608767 0.0002807273300368393
quarterli 1.2314664302251121e-05 2.4839783397088777e-05 3.8524882258328595e-05 1.9904557646087013e-05 0.001359311282283643
deal 0.00027092261464952463 0.00019871826717671022 0.00022151807298538944 0.0010201085793619595 9.850081755678572e-05
howev 0.0003817545933697847 0.0007700332853097521 0.0004622985870999432 0.00034832975880652275 0.0003546029432044286
previous 0.0001724053002315157 0.00017387848377962143 7.704976451665719e-05 0.000726516354082176 0.0004974291286617678
crop 1.2314664302251121e-05 0.0034651497838938845 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
director 0.00016009063592926456 0.00024839783397088776 0.00018299319072706083 0.0008758005364278285 0.0002659522074033214
earli 0.0005418452292990493 0.00047195588454468677 0.0009342283947644685 0.00018909329763782662 0.00031027757530387504
s 0.0009359144869710851 0.00029807740076506534 0.00022151807298538944 0.0004080434317447838 0.00036445302496010716
i 0.0005049012363922959 0.0004595359928461424 0.0007416039834728255 0.00044785254703695777 0.00016252634896869644
suppli 0.0011575784444116054 0.0008197128521039296 0.0006356605572624219 0.0001791410188147831 7.387561316758929e-05
fell 0.0008989704940643318 0.0003353370758606985 0.0006067668955686754 7.46420911728263e-05 0.00048265400602825006
domest 0.0009851731441800897 0.0004098564260519648 0.000837916189118647 7.961823058434805e-05 0.00029057741179251787
file 2.4629328604502242e-05 9.935913358835511e-05 9.631220564582149e-06 0.0010997268099463074 0.0002117767577470893
payabl 1.2314664302251121e-05 1.2419891698544389e-05 1.9262441129164297e-05 8.957050940739155e-05 0.0012460353420933393
call 0.0006157332151125561 0.00038501664265487605 0.0008186537479894827 0.0004279479893908708 0.00010342585843462501
hous 0.0005787892222058027 0.0007824531770082965 0.0009149659536353042 0.0002139739946954354 0.00012312602194598215
who 0.0003694399290675336 0.0006582542600228526 0.00043340492540619674 0.0005871844505595669 0.00012805106282382143
move 0.0005295305649967982 0.0003725967509563317 0.0008186537479894827 0.000403067292333262 0.00016252634896869644
requir 0.00020934929313826906 0.00048437577624323115 0.0005393483516166004 0.0004926378017406536 0.00030042749354819643
june 0.00030786660755627803 0.0006085746932286751 0.0002985678375020466 0.00017416487940326137 0.0006402553141191072
half 0.0003940692576720359 0.00024839783397088776 0.00030819905806662876 0.00014430804293413083 0.0007683063769429287
still 0.0004433279148810403 0.0006334144766257638 0.0007030791012144969 0.00034335361939500096 0.00019700163511357144
extraordinari 3.694399290675336e-05 1.2419891698544389e-05 9.631220564582149e-06 5.473753352673928e-05 0.0012460353420933393
condit 0.0002955519432540269 0.0003229171841621541 0.0003370927197603752 0.0007713016087858717 0.00013790114457950002
off 0.001120634451504852 0.00024839783397088776 0.00027930539637288236 0.0003732104558641315 0.00025610212564764287
pari 3.694399290675336e-05 0.00013661880868398826 0.0022922304943705516 5.473753352673928e-05 1.4775122633517858e-05
full 7.388798581350672e-05 0.00014903870038253267 0.00022151807298538944 0.00016918873999173962 0.0009357577667894643
prefer 6.157332151125561e-05 8.693924188981071e-05 8.668098508123935e-05 0.0006468981234978279 0.0005565296191958393
show 0.0004802719077877937 0.0006085746932286751 0.0006838166600853326 9.454664881891331e-05 0.00041862847461633933
save 9.851731441800897e-05 0.0004222763177505092 4.815610282291075e-05 0.0007115879358476107 0.0003546029432044286
can 0.0004802719077877937 0.0004967956679417755 0.0006549229983915861 0.0003682343164526097 0.00019700163511357144
consid 0.00027092261464952463 0.00048437577624323115 0.00043340492540619674 0.0006717788205554367 9.850081755678572e-05
public 0.0001724053002315157 0.000223558050573799 0.0002889366169374645 0.0004926378017406536 0.0004925040877839286
averag 0.0008989704940643318 0.0006085746932286751 0.0006067668955686754 0.0001592364611686961 0.00020192667599141072
offic 0.00012314664302251122 0.0004098564260519648 9.63122056458215e-05 0.0006767549599669585 0.00033490277969307143
gulf 0.0014285010590611299 0.0007824531770082965 0.00026004295524371804 6.966595176130454e-05 0.00018222651248005358
feb 9.851731441800897e-05 0.00016145859208107705 4.815610282291075e-05 0.00016421260058021786 0.0009751580938121787
high 0.0004802719077877937 0.0005713150181330419 0.000712710321779079 0.0002736876676336964 0.00020685171686925003
subject 6.157332151125561e-05 9.935913358835511e-05 0.0001155746467749858 0.0009305380699545678 0.00021670179862492858
contract 0.0009112851583665829 0.0007576133936112077 0.0005200859104874361 0.00016421260058021786 0.00015760130809085716
usair 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 0.0012390587134689165 9.850081755678572e-06
resourc 0.00046795724348554257 6.209945849272194e-05 3.8524882258328595e-05 0.0005722560323250017 0.00044817871988337506
usda 2.4629328604502242e-05 0.003067713249540464 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
name 0.0001724053002315157 4.9679566794177554e-05 5.77873233874929e-05 0.0004976139411521753 0.0006205551506077501
same 0.00030786660755627803 0.0005837349098315863 0.00036598638145412166 0.00018909329763782662 0.0005023541695396072
second 0.0004925865720900449 0.00014903870038253267 0.00018299319072706083 0.00022890241293000064 0.0006501053958747857
saudi 0.0021920102458006996 0.00012419891698544388 0.00036598638145412166 4.976139411521753e-06 0.00010835089931246429
reflect 0.00024629328604502243 0.0002111381588752546 0.000385248822583286 8.957050940739155e-05 0.0007584562951872501
reuter 0.0005787892222058027 0.0006458343683243082 0.0002889366169374645 0.0004179957105678273 0.00017237643072437502
anoth 0.00014777597162701344 0.000447116101147598 0.0004719298076645253 0.0005523514746789146 0.00019207659423573216
